event_time;event_type;product_id;category_code;brand;price;user_id;user_session
2020-09-24 13:43:30 UTC;purchase;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625358482476;043447a5-d6af-4a3f-ad8f-ed8c455a2b17
2020-09-24 13:43:59 UTC;view;4102686;electronics.telephone;xiaomi;18449,22;1515915625519427427;wrHy82ozI0
2020-09-24 13:44:12 UTC;view;1503478;computers.components.power_supply;;5394;1515915625519427747;G6NBxpzXeU
2020-09-24 13:44:22 UTC;view;654667;computers.peripherals.mouse;dell;1450,29;1515915625519427561;MaZWmIWMeN
2020-09-24 13:44:38 UTC;view;907905;computers.components.power_supply;;1706,94;1515915625519427916;VxEaW1ZQtr
2020-09-24 13:45:01 UTC;view;4027952;computers.ebooks;pocketbook;22434,69;1515915625519428041;Ac7k4GEybT
2020-09-24 13:45:11 UTC;view;1012957;computers.peripherals.printer;hp;5562,78;1515915625519426515;cMcVlcUvFp
2020-09-24 13:45:52 UTC;view;3580503;computers.peripherals.printer;elp;1330,23;1515915625519428358;GnX0YvWHv8
2020-09-24 13:45:54 UTC;view;1839026;electronics.telephone;xiaomi;808,23;1515915625519428374;qVAQjuQjvA
2020-09-24 13:46:02 UTC;purchase;828590;electronics.telephone;sirius;1808,73;1515915625519427738;ahwj2FCrvS
2020-09-24 13:46:10 UTC;view;894960;;;5523,63;1515915625517971554;1KYJY0kah9
2020-09-24 13:46:20 UTC;view;3642602;accessories.bag;romix;1878,33;1515915625519428509;NktNv08eO0
2020-09-24 13:46:24 UTC;view;88471;appliances.kitchen.fryer;magnit;2415,12;1515915625519428312;QOrwNCy4zU
2020-09-24 13:47:03 UTC;view;847707;;pitatel;2236,77;1515915625519428767;HfGihEddHX
2020-09-24 13:47:10 UTC;view;1521715;;hyundai;1740;1515915625519428166;yvvPHwii3m
2020-09-24 13:47:17 UTC;view;879432;computers.components.cpu;amd;7514,19;1515915625466016884;cNBI4oHKxq
2020-09-24 13:47:41 UTC;view;503243;;ombra;6812,1;1515915625430158092;ZLcfiMWltM
2020-09-24 13:48:25 UTC;view;876509;;;942,21;1515915625519429238;68sx7IDxvZ
2020-09-24 13:48:28 UTC;view;3151211;electronics.telephone;flexis;2015,79;1515915625519429272;r6of5I98k5
2020-09-24 13:48:44 UTC;view;1019141;;vlk;1632,12;1515915625519429356;gUCzsijp2R
2020-09-24 13:48:57 UTC;view;337116;;;1270,2;1515915625519425408;AuzPpAcvCC
2020-09-24 13:49:31 UTC;view;193859;appliances.sewing_machine;janome;27402,39;1515915625511128269;bkoSrmVMT1
2020-09-24 13:49:35 UTC;view;1019397;appliances.environment.vacuum;pitatel;4018,53;1515915625519429641;kEP0AruMHY
2020-09-24 13:49:53 UTC;view;1036409;;thermaltake;16193,31;1515915625519429557;PR1FrplvK6
2020-09-24 13:49:54 UTC;view;589450;appliances.kitchen.juicer;;4689,3;1515915625358854047;KISgvqDoyI
2020-09-24 13:51:04 UTC;view;4169385;appliances.kitchen.kettle;kitfort;3534,81;1515915625519428864;lyGyr5AZvJ
2020-09-24 13:51:07 UTC;view;387956;computers.components.videocards;asus;9066,27;1515915625519429853;PZu2caZ5EN
2020-09-24 13:51:07 UTC;view;387956;computers.components.videocards;asus;9066,27;1515915625519429853;PZu2caZ5EN
2020-09-24 13:51:08 UTC;view;387956;computers.components.videocards;asus;9066,27;1515915625519429853;PZu2caZ5EN
2020-09-24 13:51:12 UTC;view;1745960;appliances.kitchen.kettle;kitfort;3534,81;1515915625519428864;lyGyr5AZvJ
2020-09-24 13:51:32 UTC;view;1785245;stationery.cartrige;canon;3750,57;1515915625519430353;swYfuWNR5I
2020-09-24 13:51:33 UTC;view;137302;computers.components.motherboard;asus;4798,92;1515915625519429558;oAwkY15gld
2020-09-24 13:51:35 UTC;view;1401703;;philips;11216,04;1515915625519430368;VRodwYlLfJ
2020-09-24 13:51:41 UTC;view;3537700;appliances.kitchen.kettle;kitfort;3397,35;1515915625519428864;lyGyr5AZvJ
2020-09-24 13:51:47 UTC;view;1723937;appliances.kitchen.kettle;kitfort;2983,23;1515915625519428864;lyGyr5AZvJ
2020-09-24 13:52:10 UTC;view;1694834;computers.peripherals.scanner;canon;6217,02;1515915625364926536;a9186e54-f26f-4bca-b3ad-d16c866288db
2020-09-24 13:52:16 UTC;view;3698902;appliances.kitchen.kettle;kitfort;4225,59;1515915625519428864;lyGyr5AZvJ
2020-09-24 13:52:25 UTC;view;866942;appliances.kitchen.kettle;kitfort;2844,9;1515915625519428864;lyGyr5AZvJ
2020-09-24 13:52:41 UTC;view;953162;electronics.video.tv;bbk;12373,14;1515915625519430779;kmgxmSfOqv
2020-09-24 13:52:43 UTC;view;665163;;;3548,73;1515915625519430791;GEP9aLms3g
2020-09-24 13:52:44 UTC;view;1429103;appliances.kitchen.kettle;kelli;3150,27;1515915625519428864;lyGyr5AZvJ
2020-09-24 13:52:58 UTC;view;1734763;;termit;4790,22;1515915625510893063;UbfrbfuspH
2020-09-24 13:53:24 UTC;view;1148864;stationery.cartrige;easyprint;2173,26;1515915625519431138;5Lhwp4UHCS
2020-09-24 13:54:05 UTC;view;740478;computers.peripherals.scanner;mustek;6529,35;1515915625364926536;a9186e54-f26f-4bca-b3ad-d16c866288db
2020-09-24 13:54:12 UTC;view;836152;;fsp;9944,1;1515915625519410518;g3EZRjTNDJ
2020-09-24 13:54:24 UTC;view;1401814;;deepcool;6863,43;1515915625519345234;slW8HMGoBa
2020-09-24 13:54:24 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625519345234;slW8HMGoBa
2020-09-24 13:54:24 UTC;view;886023;;samsung;1383,3;1515915625519345234;slW8HMGoBa
2020-09-24 13:54:36 UTC;view;466153;computers.notebook;palmexx;2444,7;1515915625519431210;s9r1j6hcIh
2020-09-24 13:54:46 UTC;view;4100847;electronics.audio.acoustic;cameronsino;2720,49;1515915625519431986;4DPxT81h91
2020-09-24 13:55:40 UTC;view;1355744;accessories.bag;xiaomi;5205,21;1515915625470764265;302fd117-bf20-4b81-bcbd-8ef0487b4d64
2020-09-24 13:55:48 UTC;view;1745201;;formula;9322,92;1515915625519345234;slW8HMGoBa
2020-09-24 13:55:53 UTC;view;1148864;stationery.cartrige;easyprint;2173,26;1515915625519431138;5Lhwp4UHCS
2020-09-24 13:56:06 UTC;view;1004824;;magnit;5335,71;1515915625511636170;huji5YnJVa
2020-09-24 13:56:07 UTC;view;4170747;electronics.audio.headphone;hoco;4463,1;1515915625519432483;cR0W1VwEaX
2020-09-24 13:56:14 UTC;view;1660969;appliances.kitchen.coffee_machine;redmond;7105,29;1515915625519432530;JAMsxAf05D
2020-09-24 13:56:25 UTC;view;4155844;stationery.cartrige;lexmark;10529,61;1515915625508065690;hcwF4dh1Gf
2020-09-24 13:56:40 UTC;view;52708;computers.peripherals.wifi;ubiquiti;4925,94;1515915625518223398;iUw0HUKw5G
2020-09-24 13:57:28 UTC;view;779064;;kromax;1533,81;1515915625519432685;woiDzpunQb
2020-09-24 13:57:30 UTC;view;799067;computers.peripherals.printer;canon;7218,39;1515915625518069587;y6igzaRkSR
2020-09-24 13:57:37 UTC;view;1586343;;blast;1803,51;1515915625519428097;5xZEyby00l
2020-09-24 13:58:01 UTC;view;796820;;silverstone;2202,84;1515915625519432888;Bcu1APabJ3
2020-09-24 13:58:42 UTC;view;1452884;computers.peripherals.printer;canon;13841,7;1515915625518069587;y6igzaRkSR
2020-09-24 13:58:47 UTC;view;4078967;;onkron;3451,29;1515915625519432765;vtNNdlsNeM
2020-09-24 13:58:50 UTC;view;767280;computers.notebook;;3134,61;1515915625519431268;IBu02xVrhQ
2020-09-24 13:58:51 UTC;view;790590;computers.notebook;;2775,3;1515915625519431268;IBu02xVrhQ
2020-09-24 13:59:08 UTC;view;609909;computers.notebook;topon;3065,88;1515915625519431268;IBu02xVrhQ
2020-09-24 13:59:11 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;StVSv4kqlI
2020-09-24 13:59:18 UTC;view;4078956;auto.accessories.player;acv;4930,29;1515915625515985972;c9409799-a8d7-434a-9d6c-1bfee9cc2e8d
2020-09-24 13:59:22 UTC;view;861964;computers.peripherals.printer;cactus;1853,1;1515915625519432469;4mNOtkEo46
2020-09-24 13:59:39 UTC;view;919680;computers.peripherals.printer;;1959,24;1515915625519432469;4mNOtkEo46
2020-09-24 13:59:40 UTC;view;3830671;;pocketbook;2113,23;1515915625519433710;0KJ4fzvqbF
2020-09-24 13:59:48 UTC;view;955473;;greenconnect;2111,49;1515915625404217008;RVuHpBj7wY
2020-09-24 13:59:59 UTC;view;589450;appliances.kitchen.juicer;;4689,3;1515915625358854047;KISgvqDoyI
2020-09-24 14:00:02 UTC;view;1735640;electronics.video.projector;digma;21917,04;1515915625509230844;c39f6a95-f6fe-4b5c-8b4d-fb4176463414
2020-09-24 14:00:05 UTC;view;3830671;;pocketbook;2113,23;1515915625519433710;2QnogJFpTR
2020-09-24 14:00:24 UTC;view;790590;computers.notebook;;2775,3;1515915625519431268;l68Br3I0Tl
2020-09-24 14:00:24 UTC;view;3627349;;holder;3093,72;1515915625519433515;IdpvAoIGf7
2020-09-24 14:00:40 UTC;view;123542;computers.peripherals.keyboard;;1734,78;1515915625519434059;SyZWwhcblr
2020-09-24 14:00:45 UTC;view;194204;appliances.sewing_machine;janome;40923,06;1515915625519423879;2LxzCNdJQj
2020-09-24 14:00:51 UTC;view;909971;;;6001,26;1515915625519433209;80KXiQpUGT
2020-09-24 14:00:55 UTC;view;1542162;construction.tools.light;;1593,84;1515915625519433747;Sdek6uPLGt
2020-09-24 14:01:33 UTC;view;69553;accessories.bag;hama;1810,47;1515915625519433752;0GoTl0LMMn
2020-09-24 14:01:37 UTC;view;1542162;construction.tools.light;;1593,84;1515915625519434394;d08UIakhBA
2020-09-24 14:01:43 UTC;view;387951;computers.components.videocards;asus;4435,26;1515915625519419798;NIdXh37BGL
2020-09-24 14:02:03 UTC;view;67583;accessories.bag;hama;1599,06;1515915625519433752;0GoTl0LMMn
2020-09-24 14:02:19 UTC;view;3760251;computers.peripherals.printer;hp;8213,67;1515915625519434505;2Vmy7geNNf
2020-09-24 14:02:22 UTC;cart;4078967;;onkron;3451,29;1515915625519432765;vtNNdlsNeM
2020-09-24 14:03:00 UTC;view;871741;computers.notebook;mobilepc;1803,51;1515915625519434860;tZ0HFUPsH1
2020-09-24 14:03:03 UTC;view;909882;computers.components.hdd;transcend;6310,98;1515915625519433784;JOokCNXxKW
2020-09-24 14:03:07 UTC;view;69553;accessories.bag;hama;1810,47;1515915625519433752;0GoTl0LMMn
2020-09-24 14:03:11 UTC;view;1768312;auto.accessories.player;prology;15176,28;1515915625519433893;oezthq4vw0
2020-09-24 14:03:14 UTC;view;3829122;;motorola;1380,69;1515915625517822643;v3jw6n7BWN
2020-09-24 14:03:25 UTC;view;906738;appliances.kitchen.juicer;;4880,7;1515915625358854047;KISgvqDoyI
2020-09-24 14:03:53 UTC;view;1735481;computers.components.motherboard;asus;11669,31;1515915625517639028;5QlgA9TeSX
2020-09-24 14:03:58 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;QVnmWFDLSm
2020-09-24 14:04:14 UTC;view;31491;stationery.cartrige;cactus;1500,75;1515915625519412753;QVnmWFDLSm
2020-09-24 14:04:34 UTC;view;3829572;electronics.tablet;samsung;5012,94;1515915625519435402;oo2pDcvoiC
2020-09-24 14:04:46 UTC;purchase;4078967;;onkron;3451,29;1515915625519432765;vtNNdlsNeM
2020-09-24 14:04:48 UTC;view;3829572;electronics.tablet;samsung;5012,94;1515915625519435402;qjEO5wfn4H
2020-09-24 14:05:13 UTC;view;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625519435674;tXCSqd9NVN
2020-09-24 14:05:20 UTC;view;873585;;;5413,14;1515915625519435703;pIEiooIQ9A
2020-09-24 14:05:54 UTC;view;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625519435674;WEC572v1rt
2020-09-24 14:06:10 UTC;view;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625519435674;tXCSqd9NVN
2020-09-24 14:06:20 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;QVnmWFDLSm
2020-09-24 14:06:37 UTC;view;4155082;computers.components.hdd;hikvision;2456,88;1515915625519433784;JOokCNXxKW
2020-09-24 14:06:54 UTC;view;3545304;country_yard.cultivator;patriot;55224,12;1515915625519436239;FuidmDyXzO
2020-09-24 14:07:05 UTC;view;796820;;silverstone;2202,84;1515915625519432888;Bcu1APabJ3
2020-09-24 14:07:09 UTC;view;3537266;auto.accessories.player;kenwood;8004;1515915625519436335;wvliPFGwx2
2020-09-24 14:07:16 UTC;view;215455;;;911,76;1515915625517729391;1TBNfPZOyT
2020-09-24 14:07:22 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;QVnmWFDLSm
2020-09-24 14:07:27 UTC;view;4155349;;sony;37905,9;1515915625519403446;TS7KAcNRpm
2020-09-24 14:07:56 UTC;view;3829572;electronics.tablet;samsung;5012,94;1515915625519435402;oo2pDcvoiC
2020-09-24 14:08:20 UTC;view;903858;computers.components.hdd;apacer;2487,33;1515915625519433784;JOokCNXxKW
2020-09-24 14:08:31 UTC;view;369514;computers.components.motherboard;asrock;7172,28;1515915625519436797;J0AVTUO5Tm
2020-09-24 14:08:49 UTC;view;668556;;;5326,14;1515915625519436931;aOJz77xJ96
2020-09-24 14:08:50 UTC;view;474437;;sony;133209,18;1515915625519436934;QHSuenP1Ie
2020-09-24 14:08:51 UTC;view;668556;;;5326,14;1515915625494310778;02535c91-55e2-4751-b41e-d2ef2029e741
2020-09-24 14:09:22 UTC;view;1715851;electronics.telephone;sirius;1878,33;1515915625519437086;zpuF9suQVU
2020-09-24 14:09:44 UTC;view;3830475;;cameronsino;1643,43;1515915625519436707;zPqUpv3s2v
2020-09-24 14:10:03 UTC;view;335069;electronics.tablet;;1380,69;1515915625519436994;xXQlQOwNWw
2020-09-24 14:10:12 UTC;view;912935;;fractal;5737,65;1515915625519345234;slW8HMGoBa
2020-09-24 14:10:24 UTC;view;4005188;electronics.telephone;hama;1641,69;1515915625494175739;EohIRfwHbL
2020-09-24 14:11:28 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;QVnmWFDLSm
2020-09-24 14:11:44 UTC;view;1040150;stationery.cartrige;nv-print;2805,75;1515915625519436601;UL9CQKIFFX
2020-09-24 14:11:46 UTC;view;898698;computers.peripherals.mouse;;7341,06;1515915625519437924;oEMGk8yOKy
2020-09-24 14:12:02 UTC;view;743151;;dialog;938,73;1515915625519437924;oEMGk8yOKy
2020-09-24 14:12:03 UTC;view;903858;computers.components.hdd;apacer;2487,33;1515915625519433784;JOokCNXxKW
2020-09-24 14:12:04 UTC;cart;1040150;stationery.cartrige;nv-print;2805,75;1515915625519436601;UL9CQKIFFX
2020-09-24 14:12:45 UTC;view;252437;;;1197,12;1515915625519437924;oEMGk8yOKy
2020-09-24 14:12:48 UTC;view;1002525;country_yard.cultivator;huter;25050,78;1515915625519437786;YqQ0pg47Xu
2020-09-24 14:12:58 UTC;cart;3830296;computers.peripherals.printer;content;1208,43;1515915625519403099;hOTzTiWHvR
2020-09-24 14:13:20 UTC;view;1843429;;sega;2901,45;1515915625519438496;ZFUnEeUcMm
2020-09-24 14:13:25 UTC;view;4170809;electronics.audio.microphone;ritmix;3228,57;1515915625519438518;zr7XVmE5Rx
2020-09-24 14:13:58 UTC;purchase;3830296;computers.peripherals.printer;content;1208,43;1515915625519403099;hOTzTiWHvR
2020-09-24 14:14:45 UTC;view;616606;;powercom;11115,12;1515915625519433209;80KXiQpUGT
2020-09-24 14:14:50 UTC;view;406695;;;952,65;1515915625519425408;AuzPpAcvCC
2020-09-24 14:14:51 UTC;view;128091;;powercom;17706,24;1515915625519433209;80KXiQpUGT
2020-09-24 14:15:03 UTC;view;130081;;powercom;21157,53;1515915625519433209;80KXiQpUGT
2020-09-24 14:15:11 UTC;view;4028770;;powercom;21315;1515915625519433209;80KXiQpUGT
2020-09-24 14:15:20 UTC;purchase;1040150;stationery.cartrige;nv-print;2805,75;1515915625519436601;UL9CQKIFFX
2020-09-24 14:15:22 UTC;view;3830296;computers.peripherals.printer;content;1208,43;1515915625519402937;tgXB9CFQQW
2020-09-24 14:15:59 UTC;view;1019397;appliances.environment.vacuum;pitatel;4018,53;1515915625519439451;vVqBJR8hDM
2020-09-24 14:16:05 UTC;view;306716;;;1401,57;1515915625453356510;21030742-034a-43b7-ad71-1d1f1f34af59
2020-09-24 14:16:24 UTC;view;1019397;appliances.environment.vacuum;pitatel;4018,53;1515915625519427222;ADJXf0pQxw
2020-09-24 14:16:34 UTC;view;3758631;computers.components.motherboard;asus;10634,88;1515915625519439628;zXH6DrfJpo
2020-09-24 14:16:35 UTC;view;245453;appliances.kitchen.coffee_machine;delonghi;90795,81;1515915625519439430;bHqMwFP0Su
2020-09-24 14:16:45 UTC;view;1768912;;bosch;1230,18;1515915625519439704;cxvkrr9bmH
2020-09-24 14:16:49 UTC;view;748868;computers.notebook;pitatel;2402,94;1515915625499720939;CkardLDIAY
2020-09-24 14:16:53 UTC;view;301664;;;5682,84;1515915625513906035;yFBtj6BCWW
2020-09-24 14:17:16 UTC;view;1768912;;bosch;1230,18;1515915625519439704;cxvkrr9bmH
2020-09-24 14:17:32 UTC;view;1282383;electronics.telephone;;1781,76;1515915625519439308;MRZLv1mrFP
2020-09-24 14:17:47 UTC;cart;1282383;electronics.telephone;;1781,76;1515915625519439308;MRZLv1mrFP
2020-09-24 14:17:53 UTC;view;306716;;;1401,57;1515915625453356510;21030742-034a-43b7-ad71-1d1f1f34af59
2020-09-24 14:18:33 UTC;purchase;1282383;electronics.telephone;;1781,76;1515915625519439308;MRZLv1mrFP
2020-09-24 14:18:37 UTC;view;1785245;stationery.cartrige;canon;3750,57;1515915625519440314;lnyl1MhfBv
2020-09-24 14:18:43 UTC;view;790653;;;1229,31;1515915625519440236;HwrqHo0Jg8
2020-09-24 14:19:11 UTC;view;1682571;;;883,92;1515915625519440503;EEE7MRlmiE
2020-09-24 14:19:47 UTC;view;3537322;electronics.telephone;;2402,94;1515915625519440686;Kq4FHiheMw
2020-09-24 14:20:43 UTC;view;1153335;electronics.audio.acoustic;;2347,26;1515915625482978862;6049fa94-3cb1-4e59-81d0-d01029a9ee40
2020-09-24 14:21:09 UTC;view;4013586;electronics.telephone;sirius;2868,39;1515915625519440686;Kq4FHiheMw
2020-09-24 14:21:29 UTC;view;1643228;;adata;2946,69;1515915625519426002;swJqKG0Z4v
2020-09-24 14:21:46 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519439941;O0C9IGKhq6
2020-09-24 14:21:46 UTC;view;759828;;svc;6948,69;1515915625519441087;8EZTYGDPMs
2020-09-24 14:22:25 UTC;view;3828509;;bort;6863,43;1515915625518553793;KRcwAR1oPx
2020-09-24 14:23:09 UTC;view;40146;appliances.kitchen.juicer;;5392,26;1515915625519441839;aQSIrPYrQL
2020-09-24 14:23:20 UTC;view;3545304;country_yard.cultivator;patriot;55224,12;1515915625519436239;FuidmDyXzO
2020-09-24 14:23:32 UTC;view;246841;;;2542,14;1515915625519420618;10VeOml1Hs
2020-09-24 14:23:42 UTC;view;453833;computers.desktop;multitronics;5467,08;1515915625519440936;JlJi9mWi09
2020-09-24 14:23:44 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519439941;O0C9IGKhq6
2020-09-24 14:24:09 UTC;view;1506673;;topon;2444,7;1515915625519442198;WPjN6WJD3u
2020-09-24 14:24:59 UTC;view;836057;;braun;12373,14;1515915625519442451;8nQTuMFzEB
2020-09-24 14:25:37 UTC;view;4099042;;sinbo;1965,33;1515915625519442451;8nQTuMFzEB
2020-09-24 14:26:02 UTC;view;1521646;computers.components.motherboard;asrock;4841,55;1515915625519442829;v5r6m2kPJz
2020-09-24 14:26:22 UTC;view;3760475;appliances.kitchen.blender;sinbo;2996,28;1515915625519442960;mNYAtwT7Rj
2020-09-24 14:26:32 UTC;view;584478;;;262,74;1515915625519442566;JMzovKcWHa
2020-09-24 14:26:45 UTC;view;564677;construction.tools.soldering;;3592,23;1515915625519443097;U0uCd8PdwV
2020-09-24 14:28:42 UTC;view;337150;;;1077,06;1515915625519443758;IOAs8CTU2y
2020-09-24 14:30:03 UTC;view;1945836;appliances.environment.vacuum;;6965,22;1515915625519444205;6mtS90kKZV
2020-09-24 14:30:52 UTC;view;3759158;electronics.telephone;;2762,25;1515915625519444465;txSmObJmsJ
2020-09-24 14:30:56 UTC;view;661403;computers.peripherals.camera;logitech;9452,55;1515915625519444362;n7znyUP7PV
2020-09-24 14:31:08 UTC;view;136700;computers.components.motherboard;asrock;6762,51;1515915625519443407;3P0EBwTOvI
2020-09-24 14:31:15 UTC;view;3627566;computers.peripherals.printer;;1274,55;1515915625361494174;30feadd1-82d3-4e60-a232-5d0ed505a562
2020-09-24 14:31:15 UTC;view;1400158;;palmexx;1477,26;1515915625519443086;y9sUiSwVRi
2020-09-24 14:31:26 UTC;cart;136700;computers.components.motherboard;asrock;6762,51;1515915625519443407;3P0EBwTOvI
2020-09-24 14:31:35 UTC;view;871692;;palmexx;1013,55;1515915625519443086;y9sUiSwVRi
2020-09-24 14:31:54 UTC;view;175147;auto.accessories.parktronic;;2264,61;1515915625519443466;W4CBaOjr8B
2020-09-24 14:32:43 UTC;view;1301733;electronics.telephone;ark;5320,92;1515915625519366985;sBQUmSwW3g
2020-09-24 14:32:45 UTC;view;1660955;electronics.telephone;ark;1905,3;1515915625519444868;aJ8qzXUba3
2020-09-24 14:32:57 UTC;view;3977711;;bosch;5532,33;1515915625519445129;KaW7ymRhAl
2020-09-24 14:33:50 UTC;view;4079531;;hikoki;15229,35;1515915625519445445;WiNrY2dt8d
2020-09-24 14:34:08 UTC;view;1737546;;kitfort;6021,27;1515915625476392560;7a7c97b7-d19f-4a0e-a504-2b5392345f6d
2020-09-24 14:34:18 UTC;view;3605900;electronics.telephone;inoi;3146,79;1515915625519444868;aJ8qzXUba3
2020-09-24 14:34:19 UTC;view;1674137;electronics.audio.acoustic;smartbuy;2628,27;1515915625482978862;6049fa94-3cb1-4e59-81d0-d01029a9ee40
2020-09-24 14:34:20 UTC;view;1724907;appliances.iron;philips;9604,8;1515915625517217207;mEBqGiOCuL
2020-09-24 14:35:01 UTC;view;698797;;bort;5454,9;1515915625519445445;WiNrY2dt8d
2020-09-24 14:35:31 UTC;view;4099976;;skynet;2670,9;1515915625519445609;BlEJ2piuJE
2020-09-24 14:35:38 UTC;view;335830;;;1243,23;1515915625519446107;iHWwzq6VTd
2020-09-24 14:35:42 UTC;view;1768901;appliances.environment.air_heater;polaris;7694,28;1515915625519445830;IVy9MJbbUb
2020-09-24 14:35:46 UTC;view;136700;computers.components.motherboard;asrock;6762,51;1515915625519443407;3P0EBwTOvI
2020-09-24 14:36:01 UTC;view;1027510;;endever;2471,67;1515915625519445978;zA2Pcqe9dD
2020-09-24 14:36:35 UTC;view;1756528;electronics.telephone;digma;5882,94;1515915625519366985;sBQUmSwW3g
2020-09-24 14:36:40 UTC;view;1756725;;formula;3091,98;1515915625519446240;GU2kAqxgiV
2020-09-24 14:37:09 UTC;view;3506702;computers.components.cooler;deepcool;1881,81;1515915625519446417;yhV6hilT2G
2020-09-24 14:37:14 UTC;view;1251720;appliances.steam_cleaner;kitfort;5744,61;1515915625519446644;qTbOD8IRpD
2020-09-24 14:37:20 UTC;view;861497;;;5417,49;1515915625519446467;dn54qc2nkg
2020-09-24 14:37:55 UTC;view;827204;construction.tools.soldering;yihua;1614,72;1515915625519446642;vNgfpMtsuM
2020-09-24 14:39:02 UTC;view;1048313;electronics.telephone;digma;5882,94;1515915625519366985;sBQUmSwW3g
2020-09-24 14:39:16 UTC;view;452037;;philips;4004,61;1515915625519447325;IqCusNn7yY
2020-09-24 14:39:47 UTC;view;43789;;wahl;5620,2;1515915625519447325;IqCusNn7yY
2020-09-24 14:40:08 UTC;view;911882;computers.peripherals.monitor;samsung;50508,72;1515915625445661251;13vnm8LKKi
2020-09-24 14:40:24 UTC;view;1768885;appliances.environment.air_heater;polaris;8292,84;1515915625519445830;IVy9MJbbUb
2020-09-24 14:40:33 UTC;view;1676906;auto.accessories.player;sony;19051,26;1515915625519447687;0qno17ARZF
2020-09-24 14:40:35 UTC;view;145379;computers.components.cpu;amd;4982,49;1515915625519447806;dmwidqBU7U
2020-09-24 14:40:50 UTC;view;831621;appliances.kitchen.juicer;redmond;5243,49;1515915625389630243;uYNs9B5cl0
2020-09-24 14:40:58 UTC;view;3537391;electronics.telephone;;2817,06;1515915625519447901;hPdnfcTZgz
2020-09-24 14:40:58 UTC;view;1850157;electronics.audio.headphone;joyroom;3996,78;1515915625482978862;6049fa94-3cb1-4e59-81d0-d01029a9ee40
2020-09-24 14:41:11 UTC;view;1643004;appliances.environment.air_heater;polaris;6819,06;1515915625519445830;IVy9MJbbUb
2020-09-24 14:41:43 UTC;view;498174;computers.components.tv_tuner;bbk;2012,31;1515915625519447922;yl7eiXeofN
2020-09-24 14:41:52 UTC;view;1768901;appliances.environment.air_heater;polaris;7694,28;1515915625519445830;IVy9MJbbUb
2020-09-24 14:42:34 UTC;view;1804673;electronics.telephone;haier;5194,77;1515915625519366985;sBQUmSwW3g
2020-09-24 14:42:48 UTC;view;236783;computers.peripherals.mouse;microsoft;4791,96;1515915625519448512;WQncc2OmYA
2020-09-24 14:42:57 UTC;view;790653;;;1229,31;1515915625519448618;NTVnbPf8iD
2020-09-24 14:43:15 UTC;view;903488;electronics.tablet;;1657,35;1515915625519448732;WEvv3JqlQd
2020-09-24 14:43:22 UTC;view;3605162;electronics.audio.headphone;;1640,82;1515915625482978862;6049fa94-3cb1-4e59-81d0-d01029a9ee40
2020-09-24 14:43:41 UTC;view;1795510;electronics.telephone;haier;6992,19;1515915625519366985;sBQUmSwW3g
2020-09-24 14:43:48 UTC;view;3829355;electronics.telephone;;2803,14;1515915625519448909;GsLsDLNpco
2020-09-24 14:43:52 UTC;view;1457709;country_yard.cultivator;patriot;44176,86;1515915625519448524;0CugpDhFxh
2020-09-24 14:44:25 UTC;view;4086284;auto.accessories.gps;navitel;7884,81;1515915625514937604;4586d6b9-7262-47bd-8b51-ac3aeef286c8
2020-09-24 14:44:27 UTC;view;599814;;;1074,45;1515915625519449152;UJNokldjwr
2020-09-24 14:44:31 UTC;view;1571428;electronics.telephone;sony;25143;1515915625477761663;hkuO4Qz41T
2020-09-24 14:44:47 UTC;view;90232;;bosch;40260,12;1515915625519449278;3zf1QnFq7h
2020-09-24 14:45:03 UTC;view;175147;auto.accessories.parktronic;;2264,61;1515915625519443466;W4CBaOjr8B
2020-09-24 14:45:35 UTC;view;1734726;appliances.kitchen.kettle;irit;965,7;1515915625519449565;k7KwdkVkz0
2020-09-24 14:45:37 UTC;view;1614682;;;4598,82;1515915625519449580;CIev3ZI6KU
2020-09-24 14:45:41 UTC;view;1586310;construction.tools.screw;xiaomi;2844,9;1515915625519449597;tjIpsXj76z
2020-09-24 14:46:13 UTC;view;4099859;;huawei;2292,45;1515915625519449763;3YH0qddmlD
2020-09-24 14:46:23 UTC;view;4078956;auto.accessories.player;acv;4930,29;1515915625515985972;y80h44Wh8l
2020-09-24 14:46:28 UTC;view;4078956;auto.accessories.player;acv;4930,29;1515915625515985972;c9409799-a8d7-434a-9d6c-1bfee9cc2e8d
2020-09-24 14:47:25 UTC;view;303107;;;799,53;1515915625469644429;3isgJtRZxG
2020-09-24 14:48:11 UTC;view;1549819;stationery.cartrige;xerox;6033,45;1515915625519450424;FfcHoQMJCo
2020-09-24 14:48:28 UTC;view;1578612;electronics.tablet;xiaomi;24734,1;1515915625519450523;lKHLQuCo16
